Member_number,Date,itemDescription
2120016277,29/01/2021,Egg
2120016277,29/01/2021,Biscuits
2120016277,29/01/2021,Beverage
2120016277,29/01/2021,Curd
2120016278,29/01/2021,Vegetable
2120016278,29/01/2021,Pulses
2120016278,29/01/2021,Bread
2120016279,29/01/2021,Rice
2120016279,29/01/2021,Other Groceries
2120016279,29/01/2021,Other flours
2120016279,29/01/2021,Poha
2120016280,29/01/2021,Vegetable
2120016280,29/01/2021,Water
2120016281,29/01/2021,Ice cream
2120016281,29/01/2021,Ice cream
2120016281,29/01/2021,Milk
2120016282,29/01/2021,Beverage
2120016283,29/01/2021,Vegetable
2120016283,29/01/2021,Tea
2120016283,29/01/2021,Vermicelli
2120016283,29/01/2021,Cooking Oil
2120016283,29/01/2021,Idli/Dosa Batter
2120016284,29/01/2021,Vegetable
2120016284,29/01/2021,Vegetable
2120016284,29/01/2021,Vegetable
2120016284,29/01/2021,Vegetable
2120016285,29/01/2021,Chocolate
2120016285,29/01/2021,Chocolate
2120016286,29/01/2021,Curd
2120016287,29/01/2021,Milk
2120016287,29/01/2021,Bread
2120016287,29/01/2021,Milk
2120016288,29/01/2021,Milk
2120016288,29/01/2021,Milk
2120016289,29/01/2021,Cosmetics/Personal Hygiene
2120016289,29/01/2021,Beverage
2120016289,29/01/2021,Dry fruits/nuts
2120016289,29/01/2021,Paneer/Tofu/Khova
2120016289,29/01/2021,Vegetable
2120016290,29/01/2021,Chocolate
2120016290,29/01/2021,Biscuits
2120016290,29/01/2021,Curd
2120016290,29/01/2021,Bread
2120016291,29/01/2021,Vegetable
2120016291,29/01/2021,Salt
2120016291,29/01/2021,Seeds/Spices
2120016291,29/01/2021,Maida flour
2120016292,29/01/2021,Chocolate
2120016292,29/01/2021,Chocolate
2120016292,29/01/2021,Chocolate
2120016293,29/01/2021,Pulses
2120016293,29/01/2021,Rice
2120016293,29/01/2021,Pulses
2120016293,29/01/2021,Vegetable
2120016293,29/01/2021,Vegetable
2120016293,29/01/2021,Other Groceries
2120016293,29/01/2021,Seeds/Spices
2120016293,29/01/2021,Cleaning Products
2120016293,29/01/2021,Biscuits
2120016293,29/01/2021,Seeds/Spices
2120016293,29/01/2021,Cooking Oil
2120016293,29/01/2021,Seeds/Spices
2120016293,29/01/2021,Poha
2120016294,29/01/2021,Pulses
2120016294,29/01/2021,Rice
2120016294,29/01/2021,Biscuits
2120016294,29/01/2021,Indian snacks
2120016295,29/01/2021,Water
2120016295,29/01/2021,Milk
2120016295,29/01/2021,Curd
2120016295,29/01/2021,Cooking Oil
2120016295,29/01/2021,Vegetable
2120016296,29/01/2021,Biscuits
2120016297,29/01/2021,Egg
2120016297,29/01/2021,Indian snacks
2120016298,29/01/2021,Beverage
2120016298,29/01/2021,Beverage
2120016299,29/01/2021,Milk
2120016299,29/01/2021,Curd
2120016300,29/01/2021,Cleaning Products
2120016301,30/01/2021,Cosmetics/Personal Hygiene
2120016301,30/01/2021,Bread
2120016302,30/01/2021,Seeds/Spices
2120016303,30/01/2021,Milk
2120016304,30/01/2021,Vegetable
2120016305,30/01/2021,Vegetable
2120016305,30/01/2021,Vegetable
2120016305,30/01/2021,Vegetable
2120016305,30/01/2021,Vegetable
2120016305,30/01/2021,Vegetable
2120016305,30/01/2021,Water
2120016305,30/01/2021,Other Groceries
2120016306,30/01/2021,Vegetable
2120016307,30/01/2021,Vegetable
2120016307,30/01/2021,Curd
2120016308,30/01/2021,Curd
2120016309,30/01/2021,Cleaning Products
2120016310,30/01/2021,Vegetable
2120016310,30/01/2021,Vegetable
2120016311,30/01/2021,Seeds/Spices
2120016312,30/01/2021,Vegetable
2120016313,30/01/2021,Biscuits
2120016313,30/01/2021,Biscuits
2120016313,30/01/2021,Chocolate
2120016313,30/01/2021,Stationary
2120016313,30/01/2021,Sauces/pastes/spread/pickle
2120016313,30/01/2021,Cleaning Products
2120016313,30/01/2021,Stationary
2120016313,30/01/2021,Bread
2120016313,30/01/2021,Paneer/Tofu/Khova
2120016313,30/01/2021,Biscuits
2120016313,30/01/2021,Sauces/pastes/spread/pickle
2120016313,30/01/2021,Seeds/Spices
2120016314,30/01/2021,Vegetable
2120016314,30/01/2021,Vegetable
2120016314,30/01/2021,Paneer/Tofu/Khova
2120016314,30/01/2021,Vegetable
2120016315,30/01/2021,Curd
2120016316,30/01/2021,Curd
2120016316,30/01/2021,Poha
2120016317,30/01/2021,Paneer/Tofu/Khova
2120016318,30/01/2021,Vegetable
2120016318,30/01/2021,Curd
2120016318,30/01/2021,Milk
2120016318,30/01/2021,Chocolate
2120016318,30/01/2021,Chocolate
2120016319,30/01/2021,Vegetable
2120016319,30/01/2021,Bread
2120016319,30/01/2021,Curd
2120016319,30/01/2021,Butter
2120016320,30/01/2021,Biscuits
2120016321,30/01/2021,Beverage
2120016322,30/01/2021,Egg
2120016322,30/01/2021,Butter
2120016322,30/01/2021,Other Groceries
2120016323,30/01/2021,Water
2120016324,30/01/2021,Dry fruits/nuts
2120016324,30/01/2021,Vegetable
2120016324,30/01/2021,Pulses
2120016324,30/01/2021,Rice
2120016325,30/01/2021,Cheese
2120016325,30/01/2021,Butter
2120016325,30/01/2021,Paneer/Tofu/Khova
2120016326,30/01/2021,Butter
2120016326,30/01/2021,Cheese
2120016326,30/01/2021,Bread
2120016327,30/01/2021,Vegetable
2120016327,30/01/2021,Tea
2120016327,30/01/2021,Ice cream
2120016327,30/01/2021,Ice cream
2120016327,30/01/2021,Sauces/pastes/spread/pickle
2120016328,30/01/2021,Vegetable
2120016329,30/01/2021,Curd
2120016329,30/01/2021,Sauces/pastes/spread/pickle
2120016330,30/01/2021,Vegetable
2120016330,30/01/2021,Vegetable
2120016330,30/01/2021,Curd
2120016330,30/01/2021,Vegetable
2120016331,30/01/2021,Vegetable
2120016331,30/01/2021,Vegetable
2120016331,30/01/2021,Cleaning Products
2120016331,30/01/2021,Cosmetics/Personal Hygiene
2120016331,30/01/2021,Instant Noodles/Pasta/Soup
2120016331,30/01/2021,Bread
2120016331,30/01/2021,Vegetable
2120016332,30/01/2021,Ice cream
2120016332,30/01/2021,Ice cream
2120016332,30/01/2021,Ice cream
2120016333,30/01/2021,Ice cream
2120016334,30/01/2021,Curd
2120016335,30/01/2021,Egg
2120016335,30/01/2021,Beverage
2120016335,30/01/2021,Bread
2120016336,30/01/2021,Biscuits
2120016336,30/01/2021,Cake
2120016336,30/01/2021,Instant Noodles/Pasta/Soup
2120016336,30/01/2021,Indian snacks
2120016337,30/01/2021,Ice cream
2120016338,30/01/2021,Cosmetics/Personal Hygiene
2120016338,30/01/2021,Cosmetics/Personal Hygiene
2120016338,30/01/2021,Cosmetics/Personal Hygiene
2120016338,30/01/2021,Bread
2120016339,30/01/2021,Water
2120016339,30/01/2021,Cosmetics/Personal Hygiene
2120016339,30/01/2021,Cosmetics/Personal Hygiene
2120016339,30/01/2021,Curd
2120016340,30/01/2021,Indian snacks
2120016340,30/01/2021,Curd
2120016340,30/01/2021,Paneer/Tofu/Khova
2120016341,30/01/2021,Vegetable
2120016341,30/01/2021,Vegetable
2120016341,30/01/2021,Vegetable
2120016341,30/01/2021,Vegetable
2120016341,30/01/2021,Vegetable
2120016341,30/01/2021,Vegetable
2120016342,30/01/2021,Vegetable
2120016342,30/01/2021,Vegetable
2120016343,30/01/2021,Vegetable
2120016343,30/01/2021,Vegetable
2120016343,30/01/2021,Vegetable
2120016343,30/01/2021,Vegetable
2120016343,30/01/2021,Vegetable
2120016343,30/01/2021,Vegetable
2120016343,30/01/2021,Vegetable
2120016343,30/01/2021,Vegetable
2120016343,30/01/2021,Paneer/Tofu/Khova
2120016343,30/01/2021,Vegetable
2120016343,30/01/2021,Vegetable
2120016344,30/01/2021,Beverage
2120016345,30/01/2021,Bread
2120016346,30/01/2021,Misc. Household
2120016347,30/01/2021,Beverage
2120016347,30/01/2021,Chocolate
2120016347,30/01/2021,Ice cream
2120016347,30/01/2021,Beverage
2120016347,30/01/2021,Chocolate
2120016348,30/01/2021,Biscuits
2120016348,30/01/2021,Biscuits
2120016349,30/01/2021,Cosmetics/Personal Hygiene
2120016350,30/01/2021,Beverage
2120016350,30/01/2021,Milk
2120016351,30/01/2021,Vegetable
2120016351,30/01/2021,Popcorn
2120016351,30/01/2021,Milk
2120016352,30/01/2021,Cleaning Products
2120016352,30/01/2021,Cosmetics/Personal Hygiene
2120016352,30/01/2021,Beverage
2120016352,30/01/2021,Vegetable
2120016353,30/01/2021,Indian snacks
2120016353,30/01/2021,Bread
2120016353,30/01/2021,Milk
2120016354,30/01/2021,Paneer/Tofu/Khova
2120016354,30/01/2021,Bread
2120016355,30/01/2021,Water
2120016356,30/01/2021,Water
2120016356,30/01/2021,Biscuits
2120016356,30/01/2021,Milk
2120016357,30/01/2021,Beverage
2120016357,30/01/2021,Stationary
2120016358,30/01/2021,Vegetable
2120016358,30/01/2021,Paneer/Tofu/Khova
2120016359,30/01/2021,Maida flour
2120016360,30/01/2021,Water
2120016361,30/01/2021,Stationary
2120016361,30/01/2021,Idli/Dosa Batter
2120016361,30/01/2021,Ghee
2120016361,30/01/2021,Cooking Oil
2120016361,30/01/2021,Vegetable
2120016362,30/01/2021,Curd
2120016363,30/01/2021,Water
2120016364,30/01/2021,Dry fruits/nuts
2120016364,30/01/2021,Pulses
2120016364,30/01/2021,Pulses
2120016364,30/01/2021,Pulses
2120016364,30/01/2021,Other Groceries
2120016364,30/01/2021,Misc. Household
2120016364,30/01/2021,Cooking Oil
2120016364,30/01/2021,Wheat
2120016364,30/01/2021,Cooking Oil
2120016364,30/01/2021,Cooking Oil
2120016365,30/01/2021,Vegetable
2120016366,30/01/2021,Egg
2120016366,30/01/2021,Water
2120016367,30/01/2021,Vegetable
2120016367,30/01/2021,Chips
2120016367,30/01/2021,Biscuits
2120016368,30/01/2021,Chips
2120016369,30/01/2021,Pulses
2120016369,30/01/2021,Seeds/Spices
2120016369,30/01/2021,Bread
2120016370,30/01/2021,Curd
2120016370,30/01/2021,Idli/Dosa Batter
2120016371,30/01/2021,Rice
2120016371,30/01/2021,Milk
2120016372,30/01/2021,Balance from previous month
2120016372,30/01/2021,Water
2120016373,30/01/2021,Beverage
2120016373,30/01/2021,Beverage
2120016374,30/01/2021,Vegetable
2120016374,30/01/2021,Chips
2120016374,30/01/2021,Chips
2120016375,30/01/2021,Cooking Oil
2120016375,30/01/2021,Misc. Household
2120016375,30/01/2021,Sugar
2120016375,30/01/2021,Seeds/Spices
2120016375,30/01/2021,Poha
2120016376,30/01/2021,Dry fruits/nuts
2120016376,30/01/2021,Misc. Household
2120016376,30/01/2021,Cosmetics/Personal Hygiene
2120016376,30/01/2021,medicine
2120016376,30/01/2021,Cosmetics/Personal Hygiene
2120016376,30/01/2021,Stationary
2120016376,30/01/2021,Cosmetics/Personal Hygiene
2120016376,30/01/2021,Misc. Household
2120016376,30/01/2021,Dry fruits/nuts
2120016377,30/01/2021,Vegetable
2120016377,30/01/2021,Bread
2120016377,30/01/2021,Vegetable
2120016377,30/01/2021,Vegetable
2120016378,30/01/2021,Ice cream
2120016378,30/01/2021,Biscuits
2120016378,30/01/2021,Milk
2120016379,30/01/2021,Vegetable
2120016380,30/01/2021,Curd
2120016380,30/01/2021,Butter
2120016381,31/01/2021,Egg
2120016381,31/01/2021,Bread
2120016382,31/01/2021,Indian snacks
2120016383,31/01/2021,Vegetable
2120016383,31/01/2021,Egg
2120016383,31/01/2021,Indian snacks
2120016383,31/01/2021,Paneer/Tofu/Khova
2120016383,31/01/2021,Vegetable
2120016384,31/01/2021,Vegetable
2120016384,31/01/2021,Vegetable
2120016384,31/01/2021,Vegetable
2120016384,31/01/2021,Vegetable
2120016384,31/01/2021,Pulses
2120016384,31/01/2021,Vegetable
2120016384,31/01/2021,Vegetable
2120016384,31/01/2021,Vegetable
2120016385,31/01/2021,Cooking Oil
2120016386,31/01/2021,Cosmetics/Personal Hygiene
2120016386,31/01/2021,Bread
2120016387,31/01/2021,Sauces/pastes/spread/pickle
2120016387,31/01/2021,Ice cream
2120016387,31/01/2021,Sauces/pastes/spread/pickle
2120016388,31/01/2021,Vegetable
2120016388,31/01/2021,Curd
2120016388,31/01/2021,Vegetable
2120016389,31/01/2021,Rice
2120016389,31/01/2021,Wheat
2120016389,31/01/2021,Ghee
2120016390,31/01/2021,Rice
2120016391,31/01/2021,Dry fruits/nuts
2120016391,31/01/2021,Dry fruits/nuts
2120016391,31/01/2021,Biscuits
2120016391,31/01/2021,Biscuits
2120016391,31/01/2021,Biscuits
2120016391,31/01/2021,Chocolate
2120016391,31/01/2021,Indian snacks
2120016392,31/01/2021,Pulses
2120016392,31/01/2021,Indian snacks
2120016392,31/01/2021,Vegetable
2120016392,31/01/2021,Vegetable
2120016392,31/01/2021,Vegetable
2120016392,31/01/2021,Vegetable
2120016392,31/01/2021,Vegetable
2120016392,31/01/2021,Vegetable
2120016392,31/01/2021,Coffee
2120016392,31/01/2021,Tea
2120016392,31/01/2021,Chocolate
2120016392,31/01/2021,Milk
2120016392,31/01/2021,Cosmetics/Personal Hygiene
2120016393,31/01/2021,Bread
2120016394,31/01/2021,Ready to eat
2120016394,31/01/2021,Bread
2120016395,31/01/2021,Vegetable
2120016395,31/01/2021,Vegetable
2120016396,31/01/2021,Bread
2120016396,31/01/2021,Seeds/Spices
2120016396,31/01/2021,Vegetable
2120016396,31/01/2021,Vegetable
2120016397,31/01/2021,Dry fruits/nuts
2120016397,31/01/2021,Egg
2120016397,31/01/2021,Sauces/pastes/spread/pickle
2120016397,31/01/2021,Chips
2120016397,31/01/2021,Chips
2120016397,31/01/2021,Beverage
2120016397,31/01/2021,Butter Milk
2120016397,31/01/2021,Other Groceries
2120016398,31/01/2021,Ice cream
2120016398,31/01/2021,Ice cream
2120016398,31/01/2021,Ice cream
2120016398,31/01/2021,Ice cream
2120016398,31/01/2021,Milk
2120016399,31/01/2021,Milk
2120016399,31/01/2021,Milk
2120016399,31/01/2021,Milk
2120016399,31/01/2021,Curd
2120016400,31/01/2021,Curd
2120016401,31/01/2021,Salt
2120016402,31/01/2021,Vegetable
2120016402,31/01/2021,Chips
2120016402,31/01/2021,Wheat
2120016402,31/01/2021,Salt
2120016402,31/01/2021,Curd
2120016403,31/01/2021,Milk
2120016403,31/01/2021,Water
2120016403,31/01/2021,Milk
2120016404,31/01/2021,Water
2120016405,31/01/2021,Curd
2120016405,31/01/2021,Curd
2120016406,31/01/2021,Cleaning Products
2120016406,31/01/2021,Cosmetics/Personal Hygiene
2120016406,31/01/2021,Misc. Household
2120016406,31/01/2021,Indian snacks
2120016406,31/01/2021,Curd
2120016406,31/01/2021,Vegetable
2120016407,31/01/2021,Beverage
2120016407,31/01/2021,Cake
2120016407,31/01/2021,Idli/Dosa Batter
2120016407,31/01/2021,Curd
2120016407,31/01/2021,Ghee
2120016408,31/01/2021,Vegetable
2120016408,31/01/2021,Dry fruits/nuts
2120016408,31/01/2021,Salt
2120016408,31/01/2021,Vegetable
2120016409,31/01/2021,Seeds/Spices
2120016410,31/01/2021,Misc. Household
2120016411,31/01/2021,Other Groceries
2120016411,31/01/2021,Sugar
2120016411,31/01/2021,Milk
2120016412,31/01/2021,Vegetable
2120016413,31/01/2021,Vegetable
2120016413,31/01/2021,Curd
2120016413,31/01/2021,Vegetable
2120016414,31/01/2021,Misc. Household
2120016414,31/01/2021,Misc. Household
2120016414,31/01/2021,Cleaning Products
2120016414,31/01/2021,Beverage
2120016414,31/01/2021,Bread
2120016414,31/01/2021,Vegetable
2120016414,31/01/2021,Vegetable
2120016414,31/01/2021,Vegetable
2120016414,31/01/2021,Vegetable
2120016415,31/01/2021,Indian snacks
2120016415,31/01/2021,Cleaning Products
2120016415,31/01/2021,Cleaning Products
2120016415,31/01/2021,Dry fruits/nuts
2120016415,31/01/2021,Misc. Household
2120016415,31/01/2021,Vegetable
2120016415,31/01/2021,Vegetable
2120016415,31/01/2021,Vegetable
2120016416,31/01/2021,Seeds/Spices
2120016416,31/01/2021,Other Groceries
2120016417,31/01/2021,Indian snacks
2120016418,31/01/2021,Beverage
2120016418,31/01/2021,Beverage
2120016419,31/01/2021,Milk
2120016419,31/01/2021,Water
2120016419,31/01/2021,Milk
2120016420,31/01/2021,Vegetable
2120016420,31/01/2021,Vegetable
2120016420,31/01/2021,Vegetable
2120016420,31/01/2021,Water
2120016420,31/01/2021,Battery
2120016421,31/01/2021,Misc. Household
2120016421,31/01/2021,Misc. Household
2120016421,31/01/2021,Milk
2120016421,31/01/2021,Curd
2120016422,31/01/2021,Beverage
2120016423,31/01/2021,Indian snacks
2120016423,31/01/2021,Pulses
2120016423,31/01/2021,Pulses
2120016423,31/01/2021,Indian snacks
2120016423,31/01/2021,Other Groceries
2120016423,31/01/2021,Other flours
2120016423,31/01/2021,Other Groceries
2120016423,31/01/2021,Seeds/Spices
2120016423,31/01/2021,Indian snacks
2120016423,31/01/2021,Pulses
2120016423,31/01/2021,Vegetable
2120016424,31/01/2021,Cosmetics/Personal Hygiene
2120016424,31/01/2021,Ice cream
2120016424,31/01/2021,Ice cream
2120016424,31/01/2021,Ice cream
2120016424,31/01/2021,Beverage
2120016425,31/01/2021,Curd
2120016425,31/01/2021,Milk
2120016426,31/01/2021,Vegetable
2120016426,31/01/2021,Idli/Dosa Batter
2120016427,31/01/2021,Cooking Oil
2120016428,31/01/2021,Ice cream
2120016428,31/01/2021,Ice cream
2120016428,31/01/2021,Ice cream
2120016429,31/01/2021,Ice cream
2120016429,31/01/2021,Ice cream
2120016429,31/01/2021,Ice cream
2120016429,31/01/2021,Indian snacks
2120016430,31/01/2021,Vegetable
2120016430,31/01/2021,Ice cream
2120016430,31/01/2021,Curd
2120016430,31/01/2021,Ice cream
2120016430,31/01/2021,Vegetable
2120016431,31/01/2021,Pulses
2120016431,31/01/2021,Pulses
2120016431,31/01/2021,Rice
2120016431,31/01/2021,Sugar
2120016431,31/01/2021,Ghee
2120016431,31/01/2021,Pulses
2120016432,31/01/2021,Milk
2120016432,31/01/2021,Milk
2120016432,31/01/2021,Milk
2120016433,31/01/2021,Coffee
2120016433,31/01/2021,Bread
2120016433,31/01/2021,Sugar
2120016433,31/01/2021,Milk
2120016433,31/01/2021,Seeds/Spices
2120016434,31/01/2021,Cleaning Products
2120016434,31/01/2021,Bread
2120016434,31/01/2021,Seeds/Spices
2120016435,31/01/2021,Butter
2120016436,31/01/2021,Milk
2120016437,31/01/2021,Dry fruits/nuts
2120016437,31/01/2021,Pulses
2120016437,31/01/2021,Vegetable
2120016437,31/01/2021,Vegetable
2120016437,31/01/2021,Vegetable
2120016437,31/01/2021,Vegetable
2120016437,31/01/2021,Pulses
2120016437,31/01/2021,Pulses
2120016437,31/01/2021,Other Groceries
2120016437,31/01/2021,Cleaning Products
2120016437,31/01/2021,Instant Noodles/Pasta/Soup
2120016437,31/01/2021,Cleaning Products
2120016437,31/01/2021,Ice cream
2120016437,31/01/2021,Ice cream
2120016437,31/01/2021,Cleaning Products
2120016437,31/01/2021,Cosmetics/Personal Hygiene
2120016437,31/01/2021,Cleaning Products
2120016437,31/01/2021,Breakfast Cereal
2120016437,31/01/2021,Misc. Household
2120016437,31/01/2021,Seeds/Spices
2120016437,31/01/2021,Other Groceries
2120016437,31/01/2021,Other Groceries
2120016437,31/01/2021,Indian snacks
2120016437,31/01/2021,Paneer/Tofu/Khova
2120016437,31/01/2021,Cheese
2120016437,31/01/2021,Other flours
2120016437,31/01/2021,Other flours
2120016437,31/01/2021,Bread
2120016437,31/01/2021,Sugar
2120016437,31/01/2021,Indian snacks
2120016437,31/01/2021,Other Groceries
2120016437,31/01/2021,Misc. Household
2120016437,31/01/2021,Other Groceries
2120016437,31/01/2021,Seeds/Spices
2120016437,31/01/2021,Vegetable
2120016438,31/01/2021,Idli/Dosa Batter
2120016438,31/01/2021,Milk
2120016438,31/01/2021,Milk
2120016439,31/01/2021,Biscuits
2120016440,31/01/2021,Pulses
2120016441,31/01/2021,Paneer/Tofu/Khova
2120016441,31/01/2021,Sugar
2120016442,31/01/2021,Seeds/Spices
2120016443,31/01/2021,Ice cream
2120016443,31/01/2021,Ice cream
2120016444,31/01/2021,Vegetable
2120016444,31/01/2021,Tea
2120016444,31/01/2021,Sauces/pastes/spread/pickle
2120016444,31/01/2021,Curd
2120016445,31/01/2021,Vegetable
2120016445,31/01/2021,Vegetable
2120016445,31/01/2021,Breakfast Cereal
2120016445,31/01/2021,Sauces/pastes/spread/pickle
2120016446,31/01/2021,Vegetable
2120016446,31/01/2021,Tea
2120016447,31/01/2021,Milk
2120016447,31/01/2021,Seeds/Spices
2120016447,31/01/2021,Bread
2120016447,31/01/2021,Curd
2120016447,31/01/2021,Milk
2120016447,31/01/2021,Milk
2120016447,31/01/2021,Curd
2120016448,31/01/2021,Milk
2120016448,31/01/2021,Curd
2120016449,31/01/2021,Idli/Dosa Batter
2120016450,31/01/2021,Ice cream
2120016450,31/01/2021,Ice cream
2120016450,31/01/2021,Ice cream
2120016450,31/01/2021,Ice cream
2120016451,31/01/2021,Coffee
2120016451,31/01/2021,Beverage
2120016451,31/01/2021,Cheese
2120016451,31/01/2021,Bread
2120016451,31/01/2021,Milk
2120016452,31/01/2021,Beverage
2120016453,31/01/2021,Chips
2120016453,31/01/2021,Chips
2120016454,31/01/2021,Rice
2120016455,31/01/2021,Egg
2120016455,31/01/2021,Water
2120016455,31/01/2021,Bread
2120016455,31/01/2021,Ghee
2120016456,31/01/2021,Egg
2120016456,31/01/2021,Biscuits
2120016456,31/01/2021,Instant Noodles/Pasta/Soup
2120016456,31/01/2021,Biscuits
2120016456,31/01/2021,Biscuits
2120016456,31/01/2021,Wheat
2120016456,31/01/2021,Beverage
2120016456,31/01/2021,Bread
2120016457,31/01/2021,Water
2120016458,31/01/2021,Vegetable
2120016458,31/01/2021,Indian snacks
2120016458,31/01/2021,Misc. Household
2120016458,31/01/2021,Misc. Household
2120016458,31/01/2021,Bread
2120016459,31/01/2021,Egg
2120016459,31/01/2021,Misc. Household
2120016459,31/01/2021,Misc. Household
2120016459,31/01/2021,Curd
2120016460,31/01/2021,Cleaning Products
2120016460,31/01/2021,Milk
2120016461,31/01/2021,Balance from previous month
2120016462,31/01/2021,Balance from previous month
2120016463,31/01/2021,Balance from previous month
2120016464,31/01/2021,Balance from previous month
2120016465,31/01/2021,Balance from previous month
